,date,home_team_name,home_team_id,home_team_pitcher_name,home_team_pitcher_id,away_team_name,away_team_id,away_team_pitcher_name,away_team_pitcher_id,Home_Team__averageAgainst,Home_Team__E_totalBasesAgainst,Home_Team__E_OPS_Against,Home_Team__WHIP,Home_Team__pressureDifferential,Home_Team__ERA,Home_Team__FIP,Home_Team__bb_9,Home_Team__K_BB,Home_Team__team_hr_9,Home_Team__allowed_iso,Home_Team__contact_outs,Home_Team__pitches_per_batter,Home_Team__dpi,Home_Team__ground_air_against,Home_Team__strand_rate_against,Home_Team__average,Home_Team__obp,Home_Team__E_total_bases,Home_Team__EOPS,Home_Team__walkRate,Home_Team__kRate,Home_Team__ktobb,Home_Team__E_iso,Home_Team__pitches_seen_per_PA,Home_Team__runsPerGame,Home_Team__homeRunsPerGame,Home_Team__babip,Home_Starting_Pitcher__averageAgainst,Home_Starting_Pitcher__E_totalBasesAgainst,Home_Starting_Pitcher__E_OPS_Against,Home_Starting_Pitcher__WHIP,Home_Starting_Pitcher__pressureDifferential,Home_Starting_Pitcher__ERA,Home_Starting_Pitcher__FIP,Home_Starting_Pitcher__bb_9,Home_Starting_Pitcher__K_BB,Home_Starting_Pitcher__team_hr_9,Home_Starting_Pitcher__allowed_iso,Home_Starting_Pitcher__contact_outs,Home_Starting_Pitcher__pitches_per_batter,Home_Starting_Pitcher__dpi,Home_Starting_Pitcher__ground_air_against,Home_Starting_Pitcher__strand_rate_against,Away_Team__averageAgainst,Away_Team__E_totalBasesAgainst,Away_Team__E_OPS_Against,Away_Team__WHIP,Away_Team__pressureDifferential,Away_Team__ERA,Away_Team__FIP,Away_Team__bb_9,Away_Team__K_BB,Away_Team__team_hr_9,Away_Team__allowed_iso,Away_Team__contact_outs,Away_Team__pitches_per_batter,Away_Team__dpi,Away_Team__ground_air_against,Away_Team__strand_rate_against,Away_Team__average,Away_Team__obp,Away_Team__E_total_bases,Away_Team__EOPS,Away_Team__walkRate,Away_Team__kRate,Away_Team__ktobb,Away_Team__E_iso,Away_Team__pitches_seen_per_PA,Away_Team__runsPerGame,Away_Team__homeRunsPerGame,Away_Team__babip,Away_Starting_Pitcher__averageAgainst,Away_Starting_Pitcher__E_totalBasesAgainst,Away_Starting_Pitcher__E_OPS_Against,Away_Starting_Pitcher__WHIP,Away_Starting_Pitcher__pressureDifferential,Away_Starting_Pitcher__ERA,Away_Starting_Pitcher__FIP,Away_Starting_Pitcher__bb_9,Away_Starting_Pitcher__K_BB,Away_Starting_Pitcher__team_hr_9,Away_Starting_Pitcher__allowed_iso,Away_Starting_Pitcher__contact_outs,Away_Starting_Pitcher__pitches_per_batter,Away_Starting_Pitcher__dpi,Away_Starting_Pitcher__ground_air_against,Away_Starting_Pitcher__strand_rate_against,home_team_wins
0,2025-04-27,Washington Nationals,120,Mitchell Parker,680730,New York Mets,121,Tylor Megill,656731,0.23801652892561984,310.0,0.7664756446991404,1.388888888888889,0.37037037037037046,4.555555555555557,3.706172839506173,3.6111111111111116,2.5384615384615383,0.7222222222222223,0.2061095455729475,321.0,3.872492836676218,0.6475644699140402,0.5742971887550201,0.46153846153846156,0.2453781512605042,0.3123123123123123,300.0,0.7627627627627628,0.09009009009009009,0.15915915915915915,0.5660377358490566,0.20507229918994627,3.8063063063063063,0.42696629213483145,0.09550561797752809,0.27044025157232704,0.19548872180451127,53.0,0.6298701298701299,1.1785714285714286,0.6428571428571429,2.6517857142857144,3.9232142857142858,3.8571428571428568,1.25,0.24107142857142855,0.1486671223513329,92.0,3.603896103896104,0.7532467532467533,0.475,1.0,0.24305555555555555,251.0,0.7037617554858935,1.2997811816192562,0.23632385120350108,2.954048140043764,2.8980306345733045,3.1312910284463897,3.056603773584906,0.4726477024070022,0.15036137234413097,295.0,3.998432601880878,0.6551724137931034,0.6121495327102804,0.47058823529411764,0.25773195876288657,0.3302752293577982,313.0,0.808868501529052,0.0871559633027523,0.1819571865443425,0.4789915966386555,0.22086131340836723,3.96177370030581,0.4523809523809524,0.09523809523809523,0.2958057395143488,0.19827586206896552,46.0,0.633587786259542,1.1935483870967742,-0.06451612903225801,1.7419354838709677,2.458064516129032,3.4838709677419355,3.25,0.29032258064516125,0.15286917609897338,54.0,4.129770992366412,0.5954198473282443,0.5609756097560976,1.0,True
1,2025-04-27,New York Yankees,147,Max Fried,608331,Toronto Blue Jays,141,Kevin Gausman,592332,0.1903914590747331,251.0,0.6714285714285714,1.1025641025641026,0.11538461538461542,2.9423076923076925,3.7256410256410257,3.519230769230769,2.5245901639344264,0.8653846153846154,0.2080212393379653,314.0,3.8873015873015873,0.6523809523809524,0.6495726495726496,0.8125,0.25080906148867316,0.3389592123769339,344.0,0.8227848101265822,0.1111111111111111,0.24613220815752462,0.4514285714285714,0.23301653626097524,3.970464135021097,0.4074074074074074,0.10582010582010581,0.3146853146853147,0.20689655172413793,55.0,0.6178343949044586,1.1150442477876108,0.23893805309734528,1.1946902654867257,3.0938053097345133,2.150442477876106,3.666666666666667,0.47787610619469034,0.14342191961344167,80.0,3.732484076433121,0.7133757961783439,0.671875,1.0,0.2320754716981132,261.0,0.7419898819561551,1.2546728971962617,0.20327102803738306,3.343457943925234,3.823831775700935,2.9649532710280373,3.191489361702128,1.0724299065420562,0.20805943555315154,278.0,3.851602023608769,0.6526138279932546,0.5227272727272727,0.9130434782608696,0.22184300341296928,0.28637059724349156,256.0,0.678407350689127,0.0781010719754977,0.1807044410413476,0.4322033898305085,0.17019375003266626,3.782542113323124,0.29444444444444445,0.05555555555555555,0.25862068965517243,0.2033898305084746,56.0,0.6893939393939394,1.0294117647058822,0.2058823529411764,4.5,4.052941176470588,2.9117647058823533,2.545454545454545,1.0588235294117647,0.22085259373394966,74.0,4.106060606060606,0.7045454545454546,0.3466666666666667,1.0,True
2,2025-04-27,New York Yankees,147,Clarke Schmidt,657376,Toronto Blue Jays,141,Chris Bassitt,605135,0.1903914590747331,251.0,0.6714285714285714,1.1025641025641026,0.11538461538461542,2.9423076923076925,3.7256410256410257,3.519230769230769,2.5245901639344264,0.8653846153846154,0.2080212393379653,314.0,3.8873015873015873,0.6523809523809524,0.6495726495726496,0.8125,0.25080906148867316,0.3389592123769339,344.0,0.8227848101265822,0.1111111111111111,0.24613220815752462,0.4514285714285714,0.23301653626097524,3.970464135021097,0.4074074074074074,0.10582010582010581,0.3146853146853147,0.21496825396825395,36.46666666666667,0.8595709401709403,1.4293333333333333,0.4092222222222223,5.490666666666666,5.623333333333333,5.467777777777777,1.697851851851852,1.8266666666666667,0.32179413919413913,30.822222222222223,3.7416068376068377,0.6321965811965812,0.5224222222222222,0.9994,0.2320754716981132,261.0,0.7419898819561551,1.2546728971962617,0.20327102803738306,3.343457943925234,3.823831775700935,2.9649532710280373,3.191489361702128,1.0724299065420562,0.20805943555315154,278.0,3.851602023608769,0.6526138279932546,0.5227272727272727,0.9130434782608696,0.22184300341296928,0.28637059724349156,256.0,0.678407350689127,0.0781010719754977,0.1807044410413476,0.4322033898305085,0.17019375003266626,3.782542113323124,0.29444444444444445,0.05555555555555555,0.25862068965517243,0.2462686567164179,58.0,0.6944444444444444,1.2233009708737863,0.08737864077669899,2.6213592233009706,2.471844660194175,1.8349514563106795,5.571428571428572,0.5242718446601942,0.1565091210613599,64.0,3.9027777777777777,0.6666666666666666,0.6808510638297872,1.0,True
3,2025-04-27,Cleveland Guardians,114,Logan Allen,671106,Boston Red Sox,111,Brayan Bello,678394,0.22924901185770752,261.0,0.7676056338028169,1.2681159420289856,0.21014492753623193,3.4565217391304346,4.06231884057971,3.847826086956522,2.4745762711864407,1.1739130434782608,0.2302580303958136,268.0,4.109154929577465,0.6390845070422535,0.484304932735426,0.75,0.24912280701754386,0.31357254290171604,292.0,0.7691107644305772,0.08268330733229329,0.20280811232449297,0.4076923076923077,0.20641541451131729,3.8221528861154446,0.37222222222222223,0.09444444444444444,0.28935185185185186,0.27835051546391754,51.0,0.7982456140350878,1.5584415584415583,0.857142857142857,4.207792207792208,4.32987012987013,4.558441558441558,1.3846153846153848,0.7012987012987013,0.16901790558871405,59.0,4.017543859649122,0.7280701754385965,0.4528301886792453,1.0,0.23684210526315788,254.0,0.7325581395348837,1.326241134751773,0.25531914893617014,3.5744680851063833,3.554609929078014,3.5106382978723403,2.745454545454546,0.8297872340425532,0.18508480503584543,272.0,3.893687707641196,0.6478405315614618,0.6767676767676768,0.5833333333333333,0.23303834808259588,0.3151041666666667,364.0,0.7890625,0.09635416666666667,0.23567708333333334,0.4088397790055249,0.24091998525073743,3.8736979166666665,0.41450777202072536,0.11398963730569948,0.28274428274428276,0.25336752136752133,46.0,0.8783555555555556,1.552,0.844,3.4880000000000004,5.88,4.413333333333332,1.6742222222222225,1.52,0.26705470085470084,48.66666666666667,4.029111111111111,0.6895,1.0844,0.9928,False
4,2025-04-27,Detroit Tigers,116,Tarik Skubal,669373,Baltimore Orioles,110,Dean Kremer,665152,0.20784313725490197,194.0,0.6142857142857143,1.079136690647482,0.1294964028776978,1.748201438848921,2.998561151079137,2.3309352517985613,3.6666666666666665,0.5179856115107914,0.13858543417366945,285.0,3.9035714285714285,0.6857142857142857,0.5603448275862069,0.8421052631578947,0.24161073825503357,0.31594634873323396,291.0,0.7496274217585692,0.09090909090909091,0.23248882265275708,0.391025641025641,0.19207033477030175,3.894187779433681,0.43315508021390375,0.0855614973262032,0.29836829836829837,0.23308270676691728,48.0,0.6115107913669064,1.0673076923076923,-0.08653846153846168,2.3365384615384617,2.536538461538462,1.2980769230769231,8.0,0.778846153846154,0.11224103424027698,64.0,3.8345323741007196,0.6690647482014388,0.5283018867924528,1.0,0.28964059196617337,305.0,0.9294990723562152,1.6153846153846152,0.9395604395604394,5.489010989010988,5.557142857142857,4.228021978021977,1.4385964912280704,1.5576923076923077,0.2762221167536782,282.0,3.8423005565862707,0.738404452690167,0.6804123711340206,0.7666666666666666,0.2239819004524887,0.3237113402061856,247.0,0.8329896907216494,0.10309278350515463,0.22061855670103092,0.4672897196261682,0.2852964500629752,4.144329896907217,0.36496350364963503,0.16058394160583941,0.24367088607594936,0.31007751937984496,80.0,0.9214285714285714,1.5978260869565217,0.9456521739130435,7.0434782608695645,5.743478260869566,2.3478260869565215,2.5000000000000004,2.0543478260869565,0.26135105204872644,72.0,3.914285714285714,0.7928571428571428,0.4838709677419355,1.0,True
5,2025-04-27,Minnesota Twins,142,Joe Ryan,657746,Los Angeles Angels,108,José Soriano,667755,0.22410147991543342,219.0,0.7052023121387283,1.1666666666666667,0.17460317460317465,3.0,3.7396825396825397,2.571428571428571,3.4722222222222228,1.0714285714285714,0.19786383800364174,253.0,3.978805394990366,0.6801541425818882,0.42857142857142855,0.5,0.2278719397363465,0.30615640599001664,263.0,0.7437603993344426,0.08485856905158069,0.21963394342762063,0.38636363636363635,0.20973205360807945,4.10648918469218,0.3620689655172414,0.08045977011494253,0.27365728900255754,0.216,57.0,0.6940298507462687,1.0588235294117647,-0.08823529411764697,3.1764705882352944,3.611764705882353,1.0588235294117647,9.749999999999998,1.3235294117647058,0.20937313432835822,63.0,4.037313432835821,0.6417910447761194,0.3114754098360656,1.0,0.26706827309236947,269.0,0.82010582010582,1.5,0.7270408163265305,4.339285714285714,4.493367346938776,3.9260204081632653,1.7719298245614037,0.9642857142857144,0.2073585346677716,291.0,3.890652557319224,0.7107583774250441,0.7093596059113301,0.7058823529411764,0.20034246575342465,0.2459807073954984,261.0,0.6655948553054662,0.04983922829581994,0.2958199356913183,0.16847826086956522,0.21927168215654322,3.932475884244373,0.29775280898876405,0.14606741573033707,0.24266666666666667,0.2713178294573643,64.0,0.7862068965517242,1.4705882352941178,0.7058823529411766,4.5,4.141176470588236,3.9705882352941178,1.7333333333333332,0.7941176470588236,0.17006148088746326,76.0,3.579310344827586,0.7172413793103448,2.04,1.0,True
6,2025-04-27,Kansas City Royals,118,Kris Bubic,663460,Houston Astros,117,Hunter Brown,686613,0.2332695984703633,243.0,0.7182608695652174,1.2378640776699028,0.28398058252427183,3.604368932038835,3.7606796116504855,2.949029126213592,2.911111111111111,0.983009708737864,0.1893390971818106,281.0,3.84,0.688695652173913,0.6197183098591549,0.4285714285714286,0.2273476112026359,0.2895125553914328,252.0,0.6617429837518464,0.07976366322008863,0.19940915805022155,0.4,0.14488281715777768,3.8360413589364843,0.2918918918918919,0.03783783783783784,0.27637130801687765,0.21323529411764705,55.0,0.6533333333333333,1.1944444444444444,0.16666666666666674,2.25,3.0333333333333337,3.0,3.0833333333333335,0.5,0.1534313725490196,71.0,3.76,0.66,0.6274509803921569,1.0,0.2249488752556237,231.0,0.7056603773584906,1.0698254364089776,0.22443890274314215,2.9625935162094765,3.6114713216957606,1.9526184538653366,3.8965517241379315,0.9426433915211971,0.2109001813481499,288.0,3.8641509433962264,0.7245283018867924,0.5458515283842795,0.6666666666666667,0.23737373737373738,0.3048048048048048,289.0,0.7387387387387387,0.08558558558558559,0.1996996996996997,0.42857142857142855,0.19656019656019655,3.8453453453453452,0.36363636363636365,0.08021390374331551,0.2781456953642384,0.1889763779527559,46.0,0.5746268656716418,0.8378378378378378,-0.2432432432432433,1.2162162162162162,1.956756756756757,1.7027027027027029,5.7142857142857135,0.24324324324324326,0.15430720413679633,71.0,4.313432835820896,0.6492537313432836,0.95,1.0,False
7,2025-04-27,St. Louis Cardinals,138,Erick Fedde,607200,Milwaukee Brewers,158,Jose Quintana,500779,0.22410865874363328,253.0,0.6759689922480621,1.150943396226415,0.42138364779874216,3.1698113207547167,3.6842767295597487,2.6037735849056602,2.5217391304347827,0.6792452830188679,0.1681394032718706,361.0,3.744186046511628,0.7410852713178294,0.6463878326996197,0.625,0.2413793103448276,0.3085271317829457,283.0,0.7472868217054263,0.08682170542635659,0.2062015503875969,0.42105263157894735,0.197380379577653,3.9302325581395348,0.3674698795180723,0.060240963855421686,0.2947845804988662,0.23529411764705882,64.0,0.8014705882352942,1.3775510204081634,0.8571428571428572,4.683673469387755,4.914285714285715,4.408163265306123,1.0624999999999998,0.826530612244898,0.23529411764705882,81.0,3.7426470588235294,0.75,0.47692307692307695,1.0,0.23673469387755103,234.0,0.7327433628318585,1.3432835820895523,0.5000000000000001,2.888059701492537,3.819402985074627,4.23134328358209,1.7936507936507933,0.6044776119402985,0.17742459815784722,289.0,3.9858407079646017,0.6867256637168142,0.5404255319148936,0.6,0.2685025817555938,0.3399390243902439,318.0,0.8246951219512195,0.08689024390243902,0.16920731707317074,0.5135135135135135,0.21625351580538177,3.8658536585365852,0.4943820224719101,0.09550561797752809,0.3041575492341357,0.2261904761904762,33.0,0.6451612903225807,1.1408450704225352,0.5070422535211269,1.1408450704225352,3.495774647887324,3.0422535211267605,1.8749999999999998,0.38028169014084506,0.12864823348694318,56.0,4.0,0.7526881720430108,0.625,1.0,False
8,2025-04-27,Colorado Rockies,115,Bradley Blalock,687134,Cincinnati Reds,113,Nick Lodolo,666157,0.30861244019138756,276.0,0.9575371549893843,1.7156862745098038,0.9607843137254901,6.970588235294118,5.719607843137255,3.5294117647058822,1.925,1.852941176470588,0.27737482095510924,229.0,3.789808917197452,0.7388535031847133,0.74375,0.6111111111111112,0.21174004192872117,0.2957486136783734,242.0,0.7430683918669132,0.09981515711645102,0.28835489833641403,0.34615384615384615,0.23557973625981857,3.933456561922366,0.3684210526315789,0.09868421052631579,0.2783171521035599,0.3113118279569892,64.6,0.9354989898989899,1.6373333333333333,0.9546666666666666,6.976,5.493333333333334,2.826666666666666,2.3373333333333335,1.8399999999999999,0.260340697295536,67.6,4.006707070707071,0.7666262626262625,0.6854666666666667,0.9856,0.2066420664206642,283.0,0.7479131886477463,1.1327231121281465,0.16475972540045758,3.3981693363844396,4.408237986270024,2.9038901601830664,3.0000000000000004,1.4210526315789476,0.26581202372958623,296.0,3.8914858096828047,0.676126878130217,0.3951048951048951,0.9166666666666666,0.28595317725752506,0.3748191027496382,375.0,0.9175108538350216,0.11866859623733719,0.2170767004341534,0.5466666666666666,0.2567385738278584,3.917510853835022,0.5988372093023255,0.11627906976744186,0.3503480278422274,0.19696969696969696,53.0,0.6153846153846154,0.9722222222222222,0.2222222222222222,2.25,3.894444444444445,1.25,5.4,1.0,0.17365967365967366,81.0,3.7412587412587412,0.7482517482517482,0.5882352941176471,1.0,False
9,2025-04-27,San Francisco Giants,137,Jordan Hicks,663855,Texas Rangers,140,Jack Leiter,683004,0.23064770932069512,301.0,0.7248603351955307,1.272373540856031,0.18093385214007784,3.7295719844357973,3.1883268482490275,3.46692607003891,2.8333333333333335,0.6303501945525292,0.18974335213181887,327.0,3.977653631284916,0.638268156424581,0.7379912663755459,0.6363636363636364,0.22003577817531306,0.3107255520504732,270.0,0.7365930599369086,0.11356466876971609,0.21451104100946372,0.5294117647058824,0.2058317297111223,4.061514195583596,0.39759036144578314,0.0783132530120482,0.26570048309178745,0.28346456692913385,69.0,0.8402777777777778,1.6082474226804122,0.7731958762886597,6.123711340206185,3.818556701030928,3.6185567010309274,2.076923076923077,0.556701030927835,0.19570209973753283,70.0,3.8125,0.7013888888888888,1.4516129032258065,1.0,0.2181372549019608,188.0,0.6971046770601337,1.122754491017964,0.3053892215568862,2.9910179640718564,3.9365269461077848,2.4251497005988023,3.0333333333333337,0.9700598802395209,0.20057098563256037,243.0,3.8418708240534523,0.7171492204899778,0.6310160427807486,0.6923076923076923,0.23277467411545624,0.27177700348432055,239.0,0.6881533101045296,0.04878048780487805,0.25435540069686413,0.1917808219178082,0.18360163250475284,3.764808362369338,0.2754491017964072,0.08982035928143713,0.2887139107611549,0.17852245862884158,27.222222222222214,0.6158034188034187,1.0133333333333332,0.04611111111111108,2.253333333333333,2.583333333333333,3.3388888888888886,2.652222222222222,0.13333333333333325,0.1805031823967994,36.33333333333333,4.328547008547009,0.6584188034188034,0.5547373737373738,0.997,True
