,date,home_team_name,home_team_id,home_team_pitcher_name,home_team_pitcher_id,away_team_name,away_team_id,away_team_pitcher_name,away_team_pitcher_id,Home_Team__averageAgainst,Home_Team__OBP_against,Home_Team__E_totalBasesAgainst,Home_Team__E_slugging_Against,Home_Team__E_OPS_Against,Home_Team__WHIP,Home_Team__KInning,Home_Team__pressureDifferential,Home_Team__ERA,Home_Team__FIP,Home_Team__hitters_faced_9,Home_Team__K_9,Home_Team__bb_9,Home_Team__K_BB,Home_Team__team_hr_9,Home_Team__allowed_iso,Home_Team__contact_outs,Home_Team__pitches_per_batter,Home_Team__dpi,Home_Team__reb,Home_Team__ground_air_against,Home_Team__strand_rate_against,Home_Team__average,Home_Team__obp,Home_Team__E_total_bases,Home_Team__E_slugging,Home_Team__EOPS,Home_Team__rbipa,Home_Team__walkRate,Home_Team__kRate,Home_Team__ktobb,Home_Team__E_iso,Home_Team__pitches_seen_per_PA,Home_Team__runsPerGame,Home_Team__homeRunsPerGame,Home_Team__babip,Home_Team__atBats_hr,Home_Starting_Pitcher__averageAgainst,Home_Starting_Pitcher__OBP_against,Home_Starting_Pitcher__E_totalBasesAgainst,Home_Starting_Pitcher__E_slugging_Against,Home_Starting_Pitcher__E_OPS_Against,Home_Starting_Pitcher__WHIP,Home_Starting_Pitcher__KInning,Home_Starting_Pitcher__pressureDifferential,Home_Starting_Pitcher__ERA,Home_Starting_Pitcher__FIP,Home_Starting_Pitcher__hitters_faced_9,Home_Starting_Pitcher__K_9,Home_Starting_Pitcher__bb_9,Home_Starting_Pitcher__K_BB,Home_Starting_Pitcher__team_hr_9,Home_Starting_Pitcher__allowed_iso,Home_Starting_Pitcher__contact_outs,Home_Starting_Pitcher__pitches_per_batter,Home_Starting_Pitcher__dpi,Home_Starting_Pitcher__reb,Home_Starting_Pitcher__ground_air_against,Home_Starting_Pitcher__strand_rate_against,Away_Team__averageAgainst,Away_Team__OBP_against,Away_Team__E_totalBasesAgainst,Away_Team__E_slugging_Against,Away_Team__E_OPS_Against,Away_Team__WHIP,Away_Team__KInning,Away_Team__pressureDifferential,Away_Team__ERA,Away_Team__FIP,Away_Team__hitters_faced_9,Away_Team__K_9,Away_Team__bb_9,Away_Team__K_BB,Away_Team__team_hr_9,Away_Team__allowed_iso,Away_Team__contact_outs,Away_Team__pitches_per_batter,Away_Team__dpi,Away_Team__reb,Away_Team__ground_air_against,Away_Team__strand_rate_against,Away_Team__average,Away_Team__obp,Away_Team__E_total_bases,Away_Team__E_slugging,Away_Team__EOPS,Away_Team__rbipa,Away_Team__walkRate,Away_Team__kRate,Away_Team__ktobb,Away_Team__E_iso,Away_Team__pitches_seen_per_PA,Away_Team__runsPerGame,Away_Team__homeRunsPerGame,Away_Team__babip,Away_Team__atBats_hr,Away_Starting_Pitcher__averageAgainst,Away_Starting_Pitcher__OBP_against,Away_Starting_Pitcher__E_totalBasesAgainst,Away_Starting_Pitcher__E_slugging_Against,Away_Starting_Pitcher__E_OPS_Against,Away_Starting_Pitcher__WHIP,Away_Starting_Pitcher__KInning,Away_Starting_Pitcher__pressureDifferential,Away_Starting_Pitcher__ERA,Away_Starting_Pitcher__FIP,Away_Starting_Pitcher__hitters_faced_9,Away_Starting_Pitcher__K_9,Away_Starting_Pitcher__bb_9,Away_Starting_Pitcher__K_BB,Away_Starting_Pitcher__team_hr_9,Away_Starting_Pitcher__allowed_iso,Away_Starting_Pitcher__contact_outs,Away_Starting_Pitcher__pitches_per_batter,Away_Starting_Pitcher__dpi,Away_Starting_Pitcher__reb,Away_Starting_Pitcher__ground_air_against,Away_Starting_Pitcher__strand_rate_against,home_team_wins
199,2025-05-11,Arizona Diamondbacks,109,Zac Gallen,668678,Los Angeles Dodgers,119,Tony Gonsolin,664062,0.26753670473083196,0.33284457478005863,359.0,0.5263929618768328,0.8592375366568914,1.4582441113490365,0.9314775160599572,0.5267665952890793,4.7987152034261245,4.722483940042827,39.430406852248396,8.383297644539615,3.295503211991435,2.543859649122807,1.5032119914346895,0.25885625714600086,322.0,3.832844574780059,0.6950146627565983,0.13636363636363635,0.6265560165975104,0.5,0.24369747899159663,0.31892697466467956,334.0,0.4977645305514158,0.8166915052160953,0.11326378539493294,0.09090909090909091,0.19821162444113263,0.45864661654135336,0.2540670515598191,3.9135618479880776,0.4318181818181818,0.13636363636363635,0.2725225225225225,24.791666666666668,0.22797927461139897,0.3119266055045872,100.0,0.45871559633027525,0.7706422018348624,1.3333333333333333,1.0588235294117647,0.27450980392156854,4.588235294117647,4.023529411764706,38.470588235294116,9.529411764705882,4.0588235294117645,2.347826086956522,1.0588235294117647,0.23073632171887629,99.0,3.958715596330275,0.6422018348623854,0.11926605504587157,0.3979591836734694,1.0,0.24225865209471767,0.3085808580858086,291.0,0.4801980198019802,0.7887788778877888,1.286697247706422,0.9908256880733944,0.2958715596330276,3.8394495412844036,4.03256880733945,37.527522935779814,8.91743119266055,3.0344036697247705,2.9387755102040813,1.176605504587156,0.2379393677072625,292.0,3.8597359735973598,0.6732673267326733,0.10891089108910891,0.6527777777777778,0.7647058823529411,0.2875816993464052,0.3555992141453831,266.0,0.5225933202357563,0.8781925343811394,0.14341846758349705,0.09233791748526522,0.21611001964636542,0.42727272727272725,0.23501162088935112,3.93909626719057,0.5328467153284672,0.10218978102189781,0.34705882352941175,32.785714285714285,0.22413793103448276,0.2698412698412698,25.0,0.3968253968253968,0.6666666666666666,1.0625,1.3125,-0.25,2.8125,2.95,35.4375,11.8125,2.25,5.25,1.125,0.17268746579091404,27.0,3.857142857142857,0.6031746031746031,0.07936507936507936,0.32142857142857145,1.0,False
200,2025-05-11,Seattle Mariners,136,Bryce Miller,682243,Toronto Blue Jays,141,José Ureña,570632,0.24266144814090018,0.31141868512110726,259.0,0.44809688581314877,0.759515570934256,1.3300492610837438,0.8866995073891625,0.4433497536945813,3.9901477832512313,4.012807881773399,38.43842364532019,7.980295566502463,3.3916256157635467,2.3529411764705883,0.9310344827586207,0.2054354376722486,286.0,3.8217993079584773,0.6955017301038062,0.11591695501730104,0.5387931034482759,0.6153846153846154,0.2774451097804391,0.36347517730496454,301.0,0.5336879432624113,0.8971631205673758,0.1400709219858156,0.10638297872340426,0.20390070921985815,0.5217391304347826,0.2562428334819722,4.024822695035461,0.5163398692810458,0.1437908496732026,0.319672131147541,22.772727272727273,0.2684563758389262,0.3563218390804598,88.0,0.5057471264367817,0.8620689655172414,1.5630252100840336,0.8823529411764707,0.6806722689075629,5.218487394957983,4.082352941176471,39.47899159663866,7.941176470588236,4.764705882352941,1.666666666666667,0.680672268907563,0.23729075059785548,84.0,4.195402298850575,0.6724137931034483,0.13218390804597702,0.4852941176470588,1.0,0.260707635009311,0.3232830820770519,293.0,0.490787269681742,0.8140703517587939,1.3884892086330936,1.0503597122302157,0.3381294964028778,5.115107913669065,4.5812949640287774,38.65467625899281,9.453237410071942,2.9784172661870505,3.1739130434782608,1.618705035971223,0.23007963467243103,271.0,3.90284757118928,0.6666666666666666,0.13400335008375208,0.5405405405405406,0.7857142857142857,0.26053639846743293,0.3218588640275387,270.0,0.46471600688468157,0.7865748709122202,0.11359724612736662,0.08433734939759036,0.20654044750430292,0.4083333333333333,0.20417960841724864,3.8003442340791738,0.43137254901960786,0.11764705882352941,0.30412371134020616,29.0,0.4375,0.47058823529411764,15.0,0.8823529411764706,1.3529411764705883,2.6666666666666665,1.0,1.6666666666666665,15.0,10.866666666666667,51.0,9.0,3.0,3.0,6.0,0.44485294117647056,6.0,4.0,0.7647058823529411,0.29411764705882354,0.2857142857142857,1.0,False
201,2025-05-11,Cleveland Guardians,114,Luis L. Ortiz,682847,Philadelphia Phillies,143,Zack Wheeler,554430,0.26421404682274247,0.3397058823529412,321.0,0.47205882352941175,0.8117647058823529,1.4871244635193133,0.927038626609442,0.5600858369098712,3.9978540772532187,4.178540772532189,39.39914163090128,8.343347639484978,3.9399141630901284,2.1176470588235294,0.9849785407725321,0.2078447767066693,322.0,3.9911764705882353,0.6808823529411765,0.11029411764705882,0.5114503816793893,0.5294117647058824,0.23688663282571912,0.31317829457364343,302.0,0.4682170542635659,0.7813953488372094,0.10852713178294573,0.08682170542635659,0.2124031007751938,0.40875912408759124,0.2313304214378468,3.973643410852713,0.3763440860215054,0.10215053763440861,0.2762557077625571,31.105263157894736,0.2289156626506024,0.31382978723404253,94.0,0.5,0.8138297872340425,1.3615384615384614,1.1307692307692307,0.23076923076923062,4.776923076923077,4.1923076923076925,39.04615384615384,10.176923076923076,4.361538461538461,2.3333333333333335,1.246153846153846,0.27108433734939763,81.0,3.9202127659574466,0.6276595744680851,0.1276595744680851,0.5846153846153846,1.0,0.2305084745762712,0.29402756508422667,270.0,0.41347626339969373,0.7075038284839203,1.2177589852008457,1.0782241014799154,0.13953488372093026,3.1395348837209305,3.0985200845665966,37.27484143763214,9.704016913319238,2.7970401691331928,3.4693877551020402,0.6849894291754757,0.18296778882342254,303.0,3.9892802450229707,0.6539050535987749,0.10107197549770292,0.6327433628318584,0.5833333333333333,0.26384364820846906,0.33090379008746357,328.0,0.478134110787172,0.8090379008746356,0.119533527696793,0.08454810495626822,0.20116618075801748,0.42028985507246375,0.21429046257870293,3.877551020408163,0.47674418604651164,0.12209302325581395,0.3065217391304348,29.238095238095237,0.2,0.24663677130044842,88.0,0.39461883408071746,0.6412556053811659,0.9482758620689655,1.2758620689655173,-0.3275862068965518,2.9482758620689653,3.113793103448276,34.603448275862064,11.482758620689657,1.706896551724138,6.727272727272728,1.2413793103448276,0.19461883408071745,100.0,3.9506726457399104,0.6098654708520179,0.08520179372197309,0.6438356164383562,1.0,False
202,2025-05-12,Cleveland Guardians,114,Ben Lively,594902,Milwaukee Brewers,158,Freddy Peralta,642547,0.260797342192691,0.33819241982507287,323.0,0.4708454810495627,0.8090379008746356,1.4808510638297874,0.9,0.5808510638297874,3.848936170212766,4.163829787234043,39.40851063829788,8.1,4.021276595744681,2.014285714285714,0.9191489361702129,0.21004813885687168,329.0,3.997084548104956,0.685131195335277,0.10641399416909621,0.48,0.5294117647058824,0.24500907441016334,0.3256198347107438,292.0,0.4826446280991736,0.8082644628099174,0.11074380165289256,0.09586776859504133,0.20991735537190082,0.4566929133858268,0.23763555368901024,4.0578512396694215,0.3872832369942196,0.09826589595375723,0.28780487804878047,32.411764705882355,0.2331288343558282,0.29775280898876405,84.0,0.47191011235955055,0.7696629213483146,1.1865671641791045,0.6492537313432836,0.5373134328358209,3.223880597014926,4.655223880597015,35.865671641791046,5.843283582089552,3.022388059701493,1.9333333333333331,1.208955223880597,0.23878127800372234,105.0,4.03932584269663,0.7528089887640449,0.0898876404494382,0.29245283018867924,1.0,0.23058823529411765,0.30434782608695654,195.0,0.40372670807453415,0.7080745341614907,1.2745664739884395,0.8497109826589597,0.42485549132947975,3.745664739884394,3.6768786127167634,37.690751445086704,7.647398843930637,3.6676300578034686,2.0851063829787235,0.6242774566473989,0.1731384727804165,248.0,3.9627329192546585,0.6956521739130435,0.10559006211180125,0.5445544554455446,0.6875,0.22597864768683273,0.3105095541401274,259.0,0.4124203821656051,0.7229299363057324,0.08917197452229299,0.09554140127388536,0.19904458598726116,0.48,0.18644173447877238,3.8917197452229297,0.32558139534883723,0.05813953488372093,0.2727272727272727,56.2,0.19672131147540983,0.2696078431372549,81.0,0.39705882352941174,0.6666666666666666,1.0855263157894737,1.0263157894736843,0.05921052631578938,2.6644736842105265,3.555263157894737,36.23684210526316,9.23684210526316,3.1973684210526314,2.8888888888888893,0.8881578947368421,0.2003375120540019,100.0,4.127450980392157,0.6519607843137255,0.07352941176470588,0.5121951219512195,1.0,True
203,2025-05-12,Detroit Tigers,116,Jackson Jobe,695549,Boston Red Sox,111,Tanner Houck,656557,0.2231237322515213,0.2971014492753623,246.0,0.44565217391304346,0.7427536231884058,1.2330827067669172,1.1278195488721805,0.10526315789473673,3.451127819548872,4.019548872180451,37.35338345864662,10.150375939849624,3.180451127819549,3.1914893617021276,1.2857142857142856,0.22252844166152216,249.0,3.9420289855072466,0.6304347826086957,0.10144927536231885,0.6210526315789474,0.7391304347826086,0.2697160883280757,0.3375706214689266,368.0,0.519774011299435,0.8573446327683616,0.1638418079096045,0.0847457627118644,0.21045197740112995,0.40268456375838924,0.2500579229713593,3.860169491525424,0.5829145728643216,0.1507537688442211,0.3065217391304348,21.133333333333333,0.23387096774193547,0.33783783783783783,74.0,0.5,0.8378378378378378,1.5,0.8099999999999999,0.6900000000000001,4.32,5.8100000000000005,39.959999999999994,7.289999999999999,5.3999999999999995,1.3499999999999999,1.6199999999999999,0.2661290322580645,73.0,4.074324324324325,0.6756756756756757,0.11486486486486487,0.5,1.0,0.25493421052631576,0.32404692082111436,294.0,0.4310850439882698,0.7551319648093842,1.4016913319238902,0.9069767441860466,0.4947145877378436,3.7103594080338267,3.961099365750529,38.93023255813954,8.162790697674419,3.2536997885835097,2.508771929824561,0.9133192389006344,0.17615083346195404,330.0,3.8255131964809386,0.6935483870967742,0.10557184750733138,0.616600790513834,0.8888888888888888,0.26475548060708265,0.3272450532724505,343.0,0.5220700152207002,0.8493150684931507,0.1248097412480974,0.0776255707762557,0.2191780821917808,0.3541666666666667,0.25731453461361753,3.8919330289193304,0.5222929936305732,0.1592356687898089,0.3091334894613583,23.72,0.31843575418994413,0.3891625615763547,122.0,0.6009852216748769,0.9901477832512315,1.8091603053435115,0.732824427480916,1.0763358778625953,8.038167938931299,6.222900763358779,41.83969465648855,6.595419847328245,3.50381679389313,1.8823529411764706,2.0610687022900764,0.28254946748493276,99.0,3.689655172413793,0.7339901477832512,0.2019704433497537,0.9152542372881356,1.0,True
204,2025-05-12,Philadelphia Phillies,143,Cristopher Sánchez,650911,St. Louis Cardinals,138,Matthew Liberatore,669461,0.22521008403361345,0.2909090909090909,271.0,0.4106060606060606,0.7015151515151514,1.205020920502092,1.0732217573221756,0.13179916317991647,3.0502092050209204,3.1246861924686193,37.280334728033466,9.65899581589958,2.8242677824267783,3.4199999999999995,0.6778242677824268,0.18539597657244714,307.0,3.9757575757575756,0.6530303030303031,0.09848484848484848,0.6016949152542372,0.5833333333333333,0.2662337662337662,0.32894736842105265,323.0,0.4722222222222222,0.8011695906432749,0.11695906432748537,0.0804093567251462,0.19298245614035087,0.4166666666666667,0.205988455988456,3.8552631578947367,0.45977011494252873,0.11494252873563218,0.3070362473347548,30.8,0.2222222222222222,0.3114754098360656,77.0,0.4207650273224044,0.73224043715847,1.3153846153846154,1.2,0.11538461538461542,2.907692307692307,3.753846153846154,38.00769230769231,10.799999999999999,3.5307692307692307,3.0588235294117645,1.0384615384615383,0.19854280510018218,78.0,3.830601092896175,0.6010928961748634,0.08196721311475409,0.9777777777777777,1.0,0.24871355060034306,0.3099688473520249,263.0,0.40965732087227413,0.719626168224299,1.3063457330415753,0.7811816192560175,0.5251641137855578,3.0131291028446388,3.554485776805252,37.92997811816192,7.030634573304157,2.894967177242888,2.4285714285714284,0.5908096280087527,0.16094377027193107,338.0,3.6526479750778815,0.7305295950155763,0.08566978193146417,0.7383966244725738,0.7,0.2522202486678508,0.34202453987730064,309.0,0.47392638036809814,0.8159509202453987,0.11809815950920245,0.10736196319018405,0.18865030674846625,0.5691056910569106,0.22170613170024733,3.941717791411043,0.4666666666666667,0.09696969696969697,0.2923433874709977,35.1875,0.22598870056497175,0.2554347826086957,64.0,0.34782608695652173,0.6032608695652174,1.014388489208633,0.9064748201438848,0.1079136690647482,3.107913669064748,2.4014388489208636,35.7410071942446,8.158273381294963,1.3597122302158273,5.999999999999999,0.3884892086330935,0.12183738639154998,97.0,3.608695652173913,0.7336956521739131,0.09239130434782608,0.5679012345679012,1.0,False
205,2025-05-12,New York Mets,121,David Peterson,656849,Pittsburgh Pirates,134,Paul Skenes,694973,0.23783783783783785,0.3107890499194847,257.0,0.4138486312399356,0.7246376811594203,1.3011235955056182,0.9168539325842697,0.38426966292134845,2.9730337078651687,3.7393258426966294,37.67865168539327,8.251685393258427,3.458426966292135,2.3859649122807016,0.7887640449438204,0.17601079340209774,309.0,3.9452495974235107,0.6827697262479872,0.08856682769726248,0.7102803738317757,0.6666666666666667,0.2845786963434022,0.3665283540802213,398.0,0.5504840940525588,0.9170124481327802,0.1396957123098202,0.09820193637621023,0.19363762102351315,0.5071428571428571,0.2659053977091566,3.9502074688796682,0.5401069518716578,0.1497326203208556,0.3233404710920771,22.464285714285715,0.2558139534883721,0.32124352331606215,83.0,0.43005181347150256,0.7512953367875648,1.3984962406015038,0.9699248120300752,0.4285714285714286,3.045112781954887,3.651127819548872,39.18045112781955,8.729323308270677,3.2481203007518795,2.6875000000000004,0.8120300751879699,0.17423785998313046,90.0,3.865284974093264,0.6839378238341969,0.08808290155440414,1.148936170212766,1.0,0.24874791318864775,0.3117469879518072,319.0,0.48042168674698793,0.7921686746987951,1.3073684210526317,0.8147368421052632,0.49263157894736853,4.092631578947369,4.229473684210527,37.74315789473685,7.332631578947369,2.955789473684211,2.4807692307692304,1.08,0.23167377355834018,346.0,3.8102409638554215,0.7183734939759037,0.11596385542168675,0.5855513307984791,0.6428571428571428,0.241635687732342,0.32189542483660133,266.0,0.434640522875817,0.7565359477124183,0.07516339869281045,0.09803921568627451,0.2107843137254902,0.46511627906976744,0.193004835143475,3.911764705882353,0.2754491017964072,0.0718562874251497,0.295,44.833333333333336,0.20100502512562815,0.26046511627906976,82.0,0.3813953488372093,0.6418604651162791,1.024390243902439,0.9695121951219513,0.05487804878048774,2.634146341463415,3.0902439024390245,35.396341463414636,8.725609756097562,2.4695121951219514,3.533333333333333,0.6585365853658538,0.18039032371158117,111.0,4.111627906976744,0.6790697674418604,0.08372093023255814,0.8450704225352113,1.0,True
206,2025-05-12,Atlanta Braves,144,Grant Holmes,656550,Washington Nationals,120,Jake Irvin,663623,0.21578099838969403,0.2906474820143885,308.0,0.44316546762589926,0.7338129496402878,1.1859099804305282,1.0273972602739725,0.1585127201565557,3.170254403131115,3.7929549902152644,36.722113502935414,9.246575342465752,3.328767123287671,2.7777777777777772,1.0039138943248531,0.22738446923620523,336.0,3.933812949640288,0.6503597122302158,0.09352517985611511,0.6747967479674797,0.7777777777777778,0.2469325153374233,0.3140495867768595,318.0,0.4380165289256198,0.7520661157024793,0.10055096418732783,0.08539944903581267,0.18732782369146006,0.45588235294117646,0.19108401358819652,3.909090909090909,0.3882978723404255,0.07446808510638298,0.29051383399209485,46.57142857142857,0.2037037037037037,0.2956989247311828,86.0,0.46236559139784944,0.7580645161290323,1.2043795620437956,0.9635036496350365,0.24087591240875905,4.138686131386862,5.28029197080292,36.65693430656935,8.671532846715328,4.138686131386862,2.095238095238095,1.7737226277372264,0.2586618876941458,93.0,4.059139784946237,0.6451612903225806,0.11290322580645161,0.7230769230769231,1.0,0.2593192868719611,0.33048433048433046,322.0,0.4586894586894587,0.7891737891737891,1.43801652892562,0.8119834710743803,0.6260330578512396,5.18801652892562,4.204132231404959,39.1611570247934,7.307851239669422,3.4028925619834713,2.1475409836065573,0.8925619834710745,0.1993701718174976,353.0,3.8632478632478633,0.7108262108262108,0.13675213675213677,0.48333333333333334,0.5454545454545454,0.25,0.318941504178273,339.0,0.47214484679665736,0.7910863509749304,0.09610027855153204,0.07520891364902507,0.22284122562674094,0.3375,0.22214484679665736,3.883008356545961,0.36507936507936506,0.09523809523809523,0.3029045643153527,36.44444444444444,0.23300970873786409,0.2914798206278027,108.0,0.484304932735426,0.7757847533632287,1.2037037037037037,0.6296296296296297,0.5740740740740741,4.0,5.292592592592593,37.16666666666667,5.666666666666667,2.6666666666666665,2.1250000000000004,1.6666666666666665,0.25129522399756193,128.0,3.623318385650224,0.7713004484304933,0.10762331838565023,0.42735042735042733,1.0,True
207,2025-05-12,Chicago Cubs,112,Colin Rea,607067,Miami Marlins,146,Cal Quantrill,615698,0.24696356275303644,0.3103448275862069,246.0,0.44646098003629764,0.7568058076225046,1.2921914357682618,0.9370277078085641,0.35516372795969764,3.944584382871536,3.9103274559193957,37.47355163727959,8.433249370277077,2.788413098236776,3.0243902439024386,1.0201511335012594,0.1994974172832612,273.0,3.9618874773139745,0.6860254083484574,0.12341197822141561,0.5742574257425742,0.6428571428571428,0.24550898203592814,0.31227436823104693,291.0,0.5252707581227437,0.8375451263537906,0.148014440433213,0.09025270758122744,0.2075812274368231,0.43478260869565216,0.2797617760868156,3.9783393501805056,0.5578231292517006,0.17687074829931973,0.26795580110497236,19.26923076923077,0.25547445255474455,0.2972972972972973,60.0,0.40540540540540543,0.7027027027027027,1.2110091743119265,0.7981651376146789,0.41284403669724756,2.477064220183486,3.4201834862385323,36.66055045871559,7.18348623853211,2.2293577981651373,3.2222222222222223,0.7431192660550457,0.14993095285066088,80.0,3.777027027027027,0.7432432432432432,0.07432432432432433,0.5161290322580645,0.0,0.27075812274368233,0.3450479233226837,354.0,0.5654952076677316,0.9105431309904153,1.5283018867924527,0.8985849056603773,0.6297169811320754,5.794811320754717,5.011320754716981,39.86320754716981,8.087264150943396,3.9481132075471694,2.0483870967741935,1.5283018867924527,0.2947370849240493,297.0,3.9440894568690097,0.6916932907348243,0.1501597444089457,0.44656488549618323,0.64,0.229126213592233,0.3021978021978022,247.0,0.4523809523809524,0.7545787545787546,0.09340659340659341,0.08241758241758242,0.2216117216117216,0.371900826446281,0.22325473878871938,3.8223443223443225,0.3333333333333333,0.1111111111111111,0.26649076517150394,30.294117647058822,0.32167832167832167,0.379746835443038,95.0,0.6012658227848101,0.9810126582278481,1.6666666666666667,0.6388888888888888,1.027777777777778,7.0,5.2555555555555555,39.5,5.75,3.25,1.7692307692307692,1.5,0.27958750110648845,85.0,4.012658227848101,0.7658227848101266,0.17721518987341772,0.4492753623188406,1.0,True
208,2025-05-12,Texas Rangers,140,Tyler Mahle,641816,Colorado Rockies,115,Chase Dollander,801403,0.23263327948303716,0.29472140762463345,284.0,0.41642228739002934,0.7111436950146628,1.2011952191235058,0.8486055776892429,0.35258964143426286,3.0657370517928286,3.7677290836653388,36.68127490039841,7.637450199203187,2.958167330677291,2.5818181818181816,0.8605577689243028,0.18378900790699218,360.0,3.9281524926686218,0.7082111436950147,0.08651026392961877,0.5886524822695035,0.6388888888888888,0.25396825396825395,0.32367149758454106,288.0,0.463768115942029,0.78743961352657,0.1111111111111111,0.08373590982286634,0.20611916264090177,0.40625,0.20979986197377504,3.869565217391304,0.43125,0.11875,0.2927400468384075,29.842105263157894,0.1791907514450867,0.24867724867724866,60.0,0.31746031746031744,0.566137566137566,0.9591836734693877,0.7551020408163265,0.20408163265306123,1.4693877551020407,3.2,34.714285714285715,6.795918367346938,2.9387755102040813,2.3125,0.36734693877551017,0.13826956601523074,110.0,4.1005291005291005,0.7195767195767195,0.042328042328042326,0.5581395348837209,1.0,0.30241187384044527,0.3616666666666667,292.0,0.4866666666666667,0.8483333333333334,1.648101265822785,0.7291139240506329,0.918987341772152,5.946835443037975,4.156962025316456,41.01265822784811,6.5620253164556965,3.2810126582278483,2.0,0.8202531645569621,0.18425479282622143,299.0,3.6083333333333334,0.75,0.16666666666666666,0.6086956521739131,0.4722222222222222,0.2226027397260274,0.29448818897637796,284.0,0.44724409448818897,0.741732283464567,0.09606299212598425,0.08661417322834646,0.22677165354330708,0.3819444444444444,0.22464135476216157,3.815748031496063,0.3370165745856354,0.10497237569060773,0.2605633802816901,30.736842105263158,0.25757575757575757,0.3355263157894737,87.0,0.5723684210526315,0.9078947368421052,1.5,0.9411764705882353,0.5588235294117647,6.88235294117647,6.258823529411765,40.23529411764706,8.470588235294118,4.235294117647059,2.0,2.3823529411764706,0.31479266347687396,70.0,3.848684210526316,0.6776315789473685,0.19078947368421054,0.4838709677419355,1.0,True
209,2025-05-12,Houston Astros,117,Ryan Gusto,687473,Kansas City Royals,118,Michael Wacha,608379,0.1975560081466395,0.27827648114901254,232.0,0.41651705565529623,0.6947935368043088,1.1397058823529411,1.0955882352941178,0.04411764705882337,3.2426470588235294,3.435294117647059,36.86029411764706,9.86029411764706,3.5735294117647056,2.7592592592592595,0.7941176470588236,0.21896104750865672,259.0,3.9443447037701973,0.6283662477558348,0.0933572710951526,0.4581497797356828,0.736842105263158,0.2830188679245283,0.348159509202454,313.0,0.48006134969325154,0.8282208588957055,0.1165644171779141,0.08282208588957055,0.19785276073619631,0.4186046511627907,0.19704248176872324,3.7484662576687118,0.4367816091954023,0.08620689655172414,0.3393665158371041,38.86666666666667,0.2764227642276423,0.34074074074074073,65.0,0.48148148148148145,0.8222222222222222,1.5333333333333334,1.0333333333333334,0.5,4.8,4.066666666666666,40.5,9.3,3.3,2.8181818181818183,1.2,0.20505871725383917,59.0,3.8222222222222224,0.6814814814814815,0.14074074074074075,0.36065573770491804,1.0,0.22817764165390506,0.27635327635327633,276.0,0.39316239316239315,0.6695156695156694,1.1043643263757115,0.8823529411764705,0.22201138519924102,2.4592030360531307,3.4618595825426945,35.965844402277035,7.941176470588234,2.100569259962049,3.7804878048780486,0.8709677419354838,0.1649847515084881,372.0,3.717948717948718,0.7150997150997151,0.07264957264957266,0.5587188612099644,0.8823529411764706,0.27883211678832115,0.32270916334661354,356.0,0.47277556440903057,0.795484727755644,0.10889774236387782,0.06374501992031872,0.1593625498007968,0.4,0.19394344762070942,3.690571049136786,0.39805825242718446,0.0825242718446602,0.3118279569892473,40.294117647058826,0.23711340206185566,0.29107981220657275,80.0,0.3755868544600939,0.6666666666666666,1.2,0.7161290322580646,0.4838709677419354,2.9612903225806453,3.2,37.10322580645162,6.445161290322581,2.7870967741935484,2.3125,0.34838709677419355,0.13847345239823822,118.0,3.68075117370892,0.7511737089201878,0.07981220657276995,0.6022727272727273,1.0,False
210,2025-05-12,San Diego Padres,135,Michael King,650633,Los Angeles Angels,108,Yusei Kikuchi,579328,0.2320754716981132,0.30948419301164726,282.0,0.46921797004991683,0.778702163061564,1.3098591549295775,1.0422535211267605,0.267605633802817,4.056338028169014,4.185915492957747,38.09154929577465,9.380281690140844,3.549295774647887,2.642857142857143,1.204225352112676,0.23714249835180362,278.0,3.868552412645591,0.64891846921797,0.11813643926788686,0.41732283464566927,0.56,0.27442827442827444,0.32452830188679244,247.0,0.4660377358490566,0.790566037735849,0.13962264150943396,0.062264150943396226,0.17358490566037735,0.358695652173913,0.19160946142078217,3.681132075471698,0.5103448275862069,0.09655172413793103,0.30809399477806787,34.357142857142854,0.18681318681318682,0.25870646766169153,73.0,0.36318407960199006,0.6218905472636815,1.033112582781457,1.1125827814569536,-0.07947019867549665,2.324503311258278,3.3390728476821194,35.94039735099337,10.013245033112582,2.8609271523178803,3.5000000000000004,0.8940397350993377,0.17637089278880325,95.0,4.114427860696518,0.6318407960199005,0.07462686567164178,0.4,1.0,0.2902654867256637,0.35443037974683544,326.0,0.5158227848101266,0.870253164556962,1.5924170616113742,0.8530805687203791,0.7393364928909951,5.502369668246445,4.899052132701422,40.43601895734597,7.677725118483412,3.4549763033175354,2.2222222222222223,1.4715639810426537,0.22555729808446284,302.0,3.9098101265822787,0.7151898734177216,0.14556962025316456,0.6355555555555555,0.4444444444444444,0.209009009009009,0.270935960591133,261.0,0.42857142857142855,0.6995073891625616,0.09523809523809523,0.07389162561576355,0.2939244663382594,0.25139664804469275,0.21956241956241954,3.916256157635468,0.3493975903614458,0.12650602409638553,0.26536312849162014,26.428571428571427,0.2620320855614973,0.3412322274881517,101.0,0.4786729857819905,0.8199052132701422,1.489655172413793,0.8896551724137931,0.5999999999999999,3.7241379310344827,4.731034482758621,39.28965517241379,8.006896551724138,4.096551724137931,1.9545454545454546,1.303448275862069,0.2166409002204932,102.0,3.90521327014218,0.6872037914691943,0.10900473933649289,0.4065934065934066,1.0,False
